fecha,ticker,precio_cierre,volumen
2022-04-04,DTA,495.79,394440
2022-04-05,DTA,495.25,898684
2022-04-06,DTA,489.68,929623
2022-04-07,DTA,492.98,93224
2022-04-08,DTA,500.39,487826
2022-04-11,DTA,491.12,448220
2022-04-12,DTA,495.17,302703
2022-04-13,DTA,498.8,414880
2022-04-14,DTA,493.43,337047
2022-04-15,DTA,493.97,405088
2022-04-18,DTA,483.76,412588
2022-04-19,DTA,485.76,284048
2022-04-20,DTA,489.69,402954
2022-04-21,DTA,495.39,397680
2022-04-22,DTA,498.96,582164
2022-04-25,DTA,507.55,473642
2022-04-26,DTA,502.93,606171
2022-04-27,DTA,508.85,534421
2022-04-28,DTA,506.66,771928
2022-04-29,DTA,501.03,391838
2022-05-02,DTA,497.5,639156
2022-05-03,DTA,489.58,455943
2022-05-04,DTA,492.5,814624
2022-05-05,DTA,484.75,512186
2022-05-06,DTA,491.54,301724
2022-05-09,DTA,494.84,431932
2022-05-10,DTA,498.8,408743
2022-05-11,DTA,497.54,318601
2022-05-12,DTA,482.64,366982
2022-05-13,DTA,480.62,191681
2022-05-16,DTA,481.66,349480
2022-05-17,DTA,478.89,581334
2022-05-18,DTA,485.25,552733
2022-05-19,DTA,483.33,360288
2022-05-20,DTA,487.97,512093
2022-05-23,DTA,483.06,734686
2022-05-24,DTA,490.26,329619
2022-05-25,DTA,499.8,246960
2022-05-26,DTA,495.33,446016
2022-05-27,DTA,502.95,755483
2022-05-30,DTA,505.35,737148
2022-05-31,DTA,498.53,409254
2022-06-01,DTA,500.18,595921
2022-06-02,DTA,504.07,438953
2022-06-03,DTA,491.72,977915
2022-06-06,DTA,487.03,550953
2022-06-07,DTA,489.41,238063
2022-06-08,DTA,480.61,378575
2022-06-09,DTA,469.64,456034
2022-06-10,DTA,477.4,300031
2022-06-13,DTA,492.39,487597
2022-06-14,DTA,497.73,361162
2022-06-15,DTA,497.06,575336
2022-06-16,DTA,493.69,295062
2022-06-17,DTA,500.9,398037
2022-06-20,DTA,497.74,717832
2022-06-21,DTA,508.77,459991
2022-06-22,DTA,512.27,485104
2022-06-23,DTA,518.53,303134
2022-06-24,DTA,523.88,390736
2022-06-27,DTA,519.11,357327
2022-06-28,DTA,529.12,418964
2022-06-29,DTA,534.05,1130450
2022-06-30,DTA,524.59,585892
2022-07-01,DTA,516.6,497621
2022-07-04,DTA,500.44,375420
2022-07-05,DTA,500.25,357253
2022-07-06,DTA,499.46,465297
2022-07-07,DTA,507.12,558868
2022-07-08,DTA,520.92,462757
2022-07-11,DTA,525.86,339525
2022-07-12,DTA,512.41,469779
2022-07-13,DTA,517.73,592516
2022-07-14,DTA,514.39,724034
2022-07-15,DTA,516.31,687884
2022-07-18,DTA,527.92,376690
2022-07-19,DTA,522.37,153918
2022-07-20,DTA,512.1,273457
2022-07-21,DTA,512.37,270041
2022-07-22,DTA,501.39,476092
2022-07-25,DTA,501.26,293266
2022-07-26,DTA,502.21,332616
2022-07-27,DTA,489.8,380875
2022-07-28,DTA,485.47,1565597
2022-07-29,DTA,493.28,825778
2022-08-01,DTA,504.47,380484
2022-08-02,DTA,514.67,923334
2022-08-03,DTA,524.05,465539
2022-08-04,DTA,526.58,329541
2022-08-05,DTA,514.58,528273
2022-08-08,DTA,521.18,302519
2022-08-09,DTA,520.08,201825
2022-08-10,DTA,502.62,192658
2022-08-11,DTA,505.71,692608
2022-08-12,DTA,505.21,416087
2022-08-15,DTA,506.29,285802
2022-08-16,DTA,500.65,511095
2022-08-17,DTA,494.89,243705
2022-08-18,DTA,496.66,285666
2022-08-19,DTA,495.11,527729
2022-08-22,DTA,493.56,938009
2022-08-23,DTA,486.81,258394
2022-08-24,DTA,478.42,283519
2022-08-25,DTA,473.69,409249
2022-08-26,DTA,479.62,569385
2022-08-29,DTA,484.92,501423
2022-08-30,DTA,472.8,367134
2022-08-31,DTA,473.19,415242
2022-09-01,DTA,469.3,482191
2022-09-02,DTA,484.07,887221
2022-09-05,DTA,479.0,629528
2022-09-06,DTA,472.74,316877
2022-09-07,DTA,467.14,240607
2022-09-08,DTA,476.61,571754
2022-09-09,DTA,464.43,265889
2022-09-12,DTA,457.22,521422
2022-09-13,DTA,458.07,594510
2022-09-14,DTA,461.73,668798
2022-09-15,DTA,465.95,284930
2022-09-16,DTA,450.3,610795
2022-09-19,DTA,445.59,684386
2022-09-20,DTA,449.13,400266
2022-09-21,DTA,443.91,308163
2022-09-22,DTA,436.3,439195
2022-09-23,DTA,441.24,458915
2022-09-26,DTA,449.4,644165
2022-09-27,DTA,446.11,453683
2022-09-28,DTA,444.43,499518
2022-09-29,DTA,438.61,579738
2022-09-30,DTA,443.95,412489
2022-10-03,DTA,456.58,462627
2022-10-04,DTA,457.56,310174
2022-10-05,DTA,456.97,443902
2022-10-06,DTA,456.64,406627
2022-10-07,DTA,457.82,420382
2022-10-10,DTA,441.25,283495
2022-10-11,DTA,430.59,436082
2022-10-12,DTA,439.9,336175
2022-10-13,DTA,452.39,425024
2022-10-14,DTA,449.99,457746
2022-10-17,DTA,444.95,888972
2022-10-18,DTA,453.1,349745
2022-10-19,DTA,459.84,326116
2022-10-20,DTA,466.62,409213
2022-10-21,DTA,458.39,302593
2022-10-24,DTA,447.99,188924
2022-10-25,DTA,438.48,387254
2022-10-26,DTA,435.51,421475
2022-10-27,DTA,432.39,467822
2022-10-28,DTA,435.09,398377
2022-10-31,DTA,442.92,326778
2022-11-01,DTA,435.22,500720
2022-11-02,DTA,440.98,368217
2022-11-03,DTA,448.82,353962
2022-11-04,DTA,467.57,562091
2022-11-07,DTA,469.15,420252
2022-11-08,DTA,469.49,747085
2022-11-09,DTA,468.2,290626
2022-11-10,DTA,469.66,894315
2022-11-11,DTA,485.83,534638
2022-11-14,DTA,492.16,289908
2022-11-15,DTA,494.01,402453
2022-11-16,DTA,482.1,349222
2022-11-17,DTA,485.35,552993
2022-11-18,DTA,478.15,348969
2022-11-21,DTA,488.34,313600
2022-11-22,DTA,486.67,535371
2022-11-23,DTA,473.82,409144
2022-11-24,DTA,464.55,183882
2022-11-25,DTA,460.12,699105
2022-11-28,DTA,459.91,412636
2022-11-29,DTA,458.25,414304
2022-11-30,DTA,455.59,655027
2022-12-01,DTA,467.76,550555
2022-12-02,DTA,464.36,1069384
2022-12-05,DTA,459.97,339250
2022-12-06,DTA,460.49,606805
2022-12-07,DTA,457.94,340691
2022-12-08,DTA,459.5,519322
2022-12-09,DTA,452.96,682530
2022-12-12,DTA,454.27,362514
2022-12-13,DTA,442.09,1169262
2022-12-14,DTA,436.27,564378
2022-12-15,DTA,433.61,386813
2022-12-16,DTA,430.59,143878
2022-12-19,DTA,430.9,455232
2022-12-20,DTA,424.74,807587
2022-12-21,DTA,424.8,514240
2022-12-22,DTA,427.43,580804
2022-12-23,DTA,425.77,418638
2022-12-26,DTA,426.64,429926
2022-12-27,DTA,424.17,436555
2022-12-28,DTA,423.59,375975
2022-12-29,DTA,421.46,430608
2022-12-30,DTA,439.08,427052
2023-01-02,DTA,439.31,547777
2023-01-03,DTA,432.56,427089
2023-01-04,DTA,430.96,664649
2023-01-05,DTA,422.88,1043216
2023-01-06,DTA,408.83,377086
2023-01-09,DTA,409.53,880534
2023-01-10,DTA,416.11,576618
2023-01-11,DTA,419.5,358374
2023-01-12,DTA,420.46,787373
2023-01-13,DTA,426.32,572444
2023-01-16,DTA,423.65,598723
2023-01-17,DTA,408.45,176068
2023-01-18,DTA,411.74,576853
2023-01-19,DTA,409.85,433214
2023-01-20,DTA,413.14,523044
2023-01-23,DTA,416.4,568485
2023-01-24,DTA,416.77,525591
2023-01-25,DTA,418.02,537389
2023-01-26,DTA,421.71,609828
2023-01-27,DTA,419.81,398882
2023-01-30,DTA,424.73,892747
2023-01-31,DTA,439.77,568673
2023-02-01,DTA,441.44,330014
2023-02-02,DTA,444.19,510100
2023-02-03,DTA,453.34,292659
2023-02-06,DTA,461.4,610928
2023-02-07,DTA,460.93,295043
2023-02-08,DTA,449.42,414991
2023-02-09,DTA,443.49,393545
2023-02-10,DTA,445.26,616235
2023-02-13,DTA,442.86,325706
2023-02-14,DTA,437.89,526257
2023-02-15,DTA,440.48,258471
2023-02-16,DTA,436.37,677179
2023-02-17,DTA,445.41,437034
2023-02-20,DTA,440.86,378358
2023-02-21,DTA,441.31,481764
2023-02-22,DTA,439.3,496977
2023-02-23,DTA,437.04,364292
2023-02-24,DTA,439.26,841553
2023-02-27,DTA,423.63,678399
2023-02-28,DTA,423.91,231473
2023-03-01,DTA,429.35,457555
2023-03-02,DTA,435.29,400957
2023-03-03,DTA,438.66,149156
2023-03-06,DTA,442.5,471057
2023-03-07,DTA,446.27,324959
2023-03-08,DTA,455.7,419761
2023-03-09,DTA,457.79,513999
2023-03-10,DTA,457.06,595369
2023-03-13,DTA,452.32,502933
2023-03-14,DTA,450.95,182301
2023-03-15,DTA,455.4,440656
2023-03-16,DTA,461.17,218483
2023-03-17,DTA,458.24,289319
2023-03-20,DTA,455.27,952151
2023-03-21,DTA,459.18,467120
2023-03-22,DTA,467.98,218770
2023-03-23,DTA,484.28,412946
2023-03-24,DTA,488.68,1060469
2023-03-27,DTA,485.12,358358
2023-03-28,DTA,478.73,198214
2023-03-29,DTA,491.09,428038
2023-03-30,DTA,494.21,1071835
2023-03-31,DTA,492.38,368595
2023-04-03,DTA,488.83,825701
2023-04-04,DTA,500.47,438547
2023-04-05,DTA,498.81,1166946
2023-04-06,DTA,508.5,414115
2023-04-07,DTA,514.9,405226
2023-04-10,DTA,513.17,566583
2023-04-11,DTA,527.27,343653
2023-04-12,DTA,527.69,378444
2023-04-13,DTA,524.6,419303
2023-04-14,DTA,536.41,877676
2023-04-17,DTA,543.54,209445
2023-04-18,DTA,540.58,275367
2023-04-19,DTA,548.03,839908
2023-04-20,DTA,557.77,455898
2023-04-21,DTA,563.95,287309
2023-04-24,DTA,560.04,546321
2023-04-25,DTA,563.24,427463
2023-04-26,DTA,554.91,349328
2023-04-27,DTA,552.4,303576
2023-04-28,DTA,550.25,380744
2023-05-01,DTA,557.58,181292
2023-05-02,DTA,566.0,353319
2023-05-03,DTA,555.11,665181
2023-05-04,DTA,559.32,573186
2023-05-05,DTA,559.39,371063
2023-05-08,DTA,563.06,254571
2023-05-09,DTA,576.87,355056
2023-05-10,DTA,573.91,172660
2023-05-11,DTA,572.13,518891
2023-05-12,DTA,578.84,540811
2023-05-15,DTA,580.16,596728
2023-05-16,DTA,567.65,662191
2023-05-17,DTA,583.26,604071
2023-05-18,DTA,586.22,450589
2023-05-19,DTA,595.48,358063
2023-05-22,DTA,592.33,350589
2023-05-23,DTA,580.88,424568
2023-05-24,DTA,580.78,590425
2023-05-25,DTA,583.54,298051
2023-05-26,DTA,594.76,483766
2023-05-29,DTA,591.5,290992
2023-05-30,DTA,601.19,525114
2023-05-31,DTA,590.08,329511
2023-06-01,DTA,587.7,932048
2023-06-02,DTA,590.48,384150
2023-06-05,DTA,581.57,476105
2023-06-06,DTA,596.18,262200
2023-06-07,DTA,594.92,536611
2023-06-08,DTA,589.18,660043
2023-06-09,DTA,580.94,312320
2023-06-12,DTA,571.21,421922
2023-06-13,DTA,578.17,298959
2023-06-14,DTA,572.05,405086
2023-06-15,DTA,575.79,631870
2023-06-16,DTA,572.92,986456
2023-06-19,DTA,581.65,592434
2023-06-20,DTA,585.58,267877
2023-06-21,DTA,592.5,423204
2023-06-22,DTA,616.19,594226
2023-06-23,DTA,612.92,128716
2023-06-26,DTA,615.09,501012
2023-06-27,DTA,617.57,473610
2023-06-28,DTA,622.08,1037360
2023-06-29,DTA,618.97,442159
2023-06-30,DTA,626.04,800512
2023-07-03,DTA,647.2,399554
2023-07-04,DTA,647.3,577747
2023-07-05,DTA,648.11,505941
2023-07-06,DTA,639.62,874536
2023-07-07,DTA,625.05,775030
2023-07-10,DTA,616.76,369261
2023-07-11,DTA,605.54,239125
2023-07-12,DTA,595.44,628483
2023-07-13,DTA,590.33,879392
2023-07-14,DTA,582.3,240012
2023-07-17,DTA,575.36,895757
2023-07-18,DTA,567.42,316917
2023-07-19,DTA,559.53,767795
2023-07-20,DTA,580.0,435995
2023-07-21,DTA,573.42,736515
2023-07-24,DTA,569.13,524615
2023-07-25,DTA,573.01,683047
2023-07-26,DTA,562.5,387290
2023-07-27,DTA,549.4,256950
2023-07-28,DTA,540.56,685869
2023-07-31,DTA,539.78,693748
2023-08-01,DTA,541.09,379082
2023-08-02,DTA,546.74,526612
2023-08-03,DTA,550.71,354698
2023-08-04,DTA,564.93,252073
2023-08-07,DTA,565.89,514109
2023-08-08,DTA,566.64,573394
2023-08-09,DTA,559.37,380537
2023-08-10,DTA,559.79,746876
2023-08-11,DTA,553.91,321944
2023-08-14,DTA,544.4,722505
2023-08-15,DTA,559.91,283761
2023-08-16,DTA,549.89,535608
2023-08-17,DTA,565.65,462616
2023-08-18,DTA,576.1,659077
2023-08-21,DTA,575.84,522898
2023-08-22,DTA,564.6,527450
2023-08-23,DTA,563.65,439565
2023-08-24,DTA,555.81,554701
2023-08-25,DTA,569.88,269297
2023-08-28,DTA,575.78,172646
2023-08-29,DTA,585.13,981034
2023-08-30,DTA,583.19,227232
2023-08-31,DTA,583.05,909529
2023-09-01,DTA,588.73,332454
2023-09-04,DTA,585.94,808116
2023-09-05,DTA,599.87,780343
2023-09-06,DTA,595.28,422814
2023-09-07,DTA,608.09,424273
2023-09-08,DTA,600.36,337661
2023-09-11,DTA,595.96,450395
2023-09-12,DTA,593.92,506963
2023-09-13,DTA,590.8,1046310
2023-09-14,DTA,584.54,214991
2023-09-15,DTA,567.15,418479
2023-09-18,DTA,568.76,597918
2023-09-19,DTA,562.95,263686
2023-09-20,DTA,559.74,708133
2023-09-21,DTA,565.52,740142
2023-09-22,DTA,559.66,623458
2023-09-25,DTA,559.49,376509
2023-09-26,DTA,553.63,631810
2023-09-27,DTA,568.1,419604
2023-09-28,DTA,575.68,380985
2023-09-29,DTA,575.78,613459
2023-10-02,DTA,576.64,365114
2023-10-03,DTA,562.45,645988
2023-10-04,DTA,557.35,641952
2023-10-05,DTA,570.53,692573
2023-10-06,DTA,565.91,330524
2023-10-09,DTA,565.05,563463
2023-10-10,DTA,551.29,396312
2023-10-11,DTA,555.66,1039674
2023-10-12,DTA,554.91,263110
2023-10-13,DTA,546.18,471881
2023-10-16,DTA,535.48,430518
2023-10-17,DTA,552.51,450976
2023-10-18,DTA,548.73,266723
2023-10-19,DTA,543.4,329069
2023-10-20,DTA,549.76,255388
2023-10-23,DTA,533.28,251441
2023-10-24,DTA,545.86,387887
2023-10-25,DTA,542.06,1129049
2023-10-26,DTA,539.91,630886
2023-10-27,DTA,533.25,342750
2023-10-30,DTA,533.54,418589
2023-10-31,DTA,528.0,279379
2023-11-01,DTA,526.73,153705
2023-11-02,DTA,518.59,452091
2023-11-03,DTA,519.55,407130
2023-11-06,DTA,516.3,412834
2023-11-07,DTA,517.35,373046
2023-11-08,DTA,514.63,364796
2023-11-09,DTA,527.23,542458
2023-11-10,DTA,525.8,285433
2023-11-13,DTA,531.14,459536
2023-11-14,DTA,530.41,221941
2023-11-15,DTA,536.94,952316
2023-11-16,DTA,532.24,601518
2023-11-17,DTA,529.43,341574
2023-11-20,DTA,529.59,385799
2023-11-21,DTA,513.22,608835
2023-11-22,DTA,515.88,643548
2023-11-23,DTA,510.06,356230
2023-11-24,DTA,507.13,355415
2023-11-27,DTA,513.76,348360
2023-11-28,DTA,513.74,593280
2023-11-29,DTA,509.87,396935
2023-11-30,DTA,511.73,549384
2023-12-01,DTA,507.12,518216
2023-12-04,DTA,507.03,375216
2023-12-05,DTA,499.99,261509
2023-12-06,DTA,507.26,675144
2023-12-07,DTA,498.35,468395
2023-12-08,DTA,501.71,478867
2023-12-11,DTA,487.36,439983
2023-12-12,DTA,487.0,269682
2023-12-13,DTA,489.99,376952
2023-12-14,DTA,483.06,492908
2023-12-15,DTA,486.5,358654
2023-12-18,DTA,486.66,513886
2023-12-19,DTA,483.96,420722
2023-12-20,DTA,485.2,255163
2023-12-21,DTA,494.98,211846
2023-12-22,DTA,497.12,520134
2023-12-25,DTA,488.83,321798
2023-12-26,DTA,482.33,393556
2023-12-27,DTA,476.25,316665
2023-12-28,DTA,473.26,669750
2023-12-29,DTA,476.39,257364
2024-01-01,DTA,481.16,638232
2024-01-02,DTA,484.74,252000
2024-01-03,DTA,462.39,555763
2024-01-04,DTA,465.17,415298
2024-01-05,DTA,462.66,458534
2024-01-08,DTA,467.14,495920
2024-01-09,DTA,475.33,412449
2024-01-10,DTA,464.79,581371
2024-01-11,DTA,463.65,372846
2024-01-12,DTA,469.3,272920
2024-01-15,DTA,472.1,366072
2024-01-16,DTA,480.19,372637
2024-01-17,DTA,488.81,485012
2024-01-18,DTA,487.05,280268
2024-01-19,DTA,481.63,640458
2024-01-22,DTA,476.0,751028
2024-01-23,DTA,482.74,393419
2024-01-24,DTA,487.85,554384
2024-01-25,DTA,490.23,1023197
2024-01-26,DTA,490.35,472246
2024-01-29,DTA,494.33,267333
2024-01-30,DTA,495.54,387910
2024-01-31,DTA,492.86,341235
2024-02-01,DTA,502.27,484211
2024-02-02,DTA,493.76,713950
2024-02-05,DTA,500.41,217274
2024-02-06,DTA,492.29,756378
2024-02-07,DTA,494.86,489394
2024-02-08,DTA,503.72,586287
2024-02-09,DTA,510.05,525877
2024-02-12,DTA,511.2,343717
2024-02-13,DTA,498.12,536450
2024-02-14,DTA,490.76,666562
2024-02-15,DTA,494.11,722974
2024-02-16,DTA,492.25,691409
2024-02-19,DTA,488.42,363318
2024-02-20,DTA,469.03,752176
2024-02-21,DTA,466.88,675723
2024-02-22,DTA,467.39,640886
2024-02-23,DTA,463.56,275987
2024-02-26,DTA,463.71,358190
2024-02-27,DTA,460.98,468999
2024-02-28,DTA,465.76,624120
2024-02-29,DTA,464.79,248335
2024-03-01,DTA,463.21,281086
2024-03-04,DTA,462.46,462192
2024-03-05,DTA,458.86,289004
2024-03-06,DTA,465.92,380673
2024-03-07,DTA,461.61,423331
2024-03-08,DTA,466.58,197472
2024-03-11,DTA,460.9,484855
2024-03-12,DTA,472.45,411712
2024-03-13,DTA,490.02,237815
2024-03-14,DTA,493.37,347685
2024-03-15,DTA,497.67,599068
2024-03-18,DTA,497.4,381657
2024-03-19,DTA,498.25,439639
2024-03-20,DTA,492.57,488348
2024-03-21,DTA,485.44,205983
2024-03-22,DTA,489.06,772970
2024-03-25,DTA,483.08,525619
2024-03-26,DTA,487.64,517020
2024-03-27,DTA,494.12,566599
2024-03-28,DTA,503.65,423829
2024-03-29,DTA,497.34,435199
2024-04-01,DTA,489.44,1090954
2024-04-02,DTA,494.43,246736
2024-04-03,DTA,499.81,561375
2024-04-04,DTA,504.88,289665
2024-04-05,DTA,510.86,768260
2024-04-08,DTA,504.17,455331
2024-04-09,DTA,504.21,251056
2024-04-10,DTA,502.54,544101
2024-04-11,DTA,508.6,673966
2024-04-12,DTA,512.93,505003
2024-04-15,DTA,517.25,627671
2024-04-16,DTA,519.52,780327
2024-04-17,DTA,520.64,604625
2024-04-18,DTA,518.31,371588
2024-04-19,DTA,520.04,759906
2024-04-22,DTA,524.61,532235
2024-04-23,DTA,532.71,363000
2024-04-24,DTA,542.7,527001
2024-04-25,DTA,547.69,519613
2024-04-26,DTA,558.29,466747
2024-04-29,DTA,564.34,259066
2024-04-30,DTA,551.91,712679
2024-05-01,DTA,559.24,597934
2024-05-02,DTA,551.15,349095
2024-05-03,DTA,563.57,541808
2024-05-06,DTA,547.26,506808
2024-05-07,DTA,531.01,237397
2024-05-08,DTA,545.12,428675
2024-05-09,DTA,561.27,503221
2024-05-10,DTA,571.66,857644
2024-05-13,DTA,584.37,459743
2024-05-14,DTA,573.83,874106
2024-05-15,DTA,583.42,397914
2024-05-16,DTA,576.32,407268
2024-05-17,DTA,586.61,230143
2024-05-20,DTA,583.27,434148
2024-05-21,DTA,582.88,379889
2024-05-22,DTA,592.29,355900
2024-05-23,DTA,592.44,360978
2024-05-24,DTA,597.41,303418
2024-05-27,DTA,591.79,309453
2024-05-28,DTA,585.86,446384
2024-05-29,DTA,583.98,569792
2024-05-30,DTA,575.08,769721
2024-05-31,DTA,581.41,516720
2024-06-03,DTA,584.75,236024
2024-06-04,DTA,573.57,502160
2024-06-05,DTA,586.75,754461
2024-06-06,DTA,600.43,496829
2024-06-07,DTA,600.49,723313
2024-06-10,DTA,596.33,388980
2024-06-11,DTA,608.18,352414
2024-06-12,DTA,600.63,358554
2024-06-13,DTA,615.76,545894
2024-06-14,DTA,616.22,308357
2024-06-17,DTA,629.29,393463
2024-06-18,DTA,637.05,518657
2024-06-19,DTA,663.89,758352
2024-06-20,DTA,672.32,317097
2024-06-21,DTA,692.87,783535
2024-06-24,DTA,688.57,804674
2024-06-25,DTA,679.43,289636
2024-06-26,DTA,677.86,366803
2024-06-27,DTA,679.73,353539
2024-06-28,DTA,681.42,297988
2024-07-01,DTA,682.18,490784
2024-07-02,DTA,686.32,626384
2024-07-03,DTA,695.25,455865
2024-07-04,DTA,682.66,433792
2024-07-05,DTA,681.8,842206
2024-07-08,DTA,678.1,360921
2024-07-09,DTA,681.03,467866
2024-07-10,DTA,680.91,425894
2024-07-11,DTA,695.56,333991
2024-07-12,DTA,701.14,323395
2024-07-15,DTA,713.14,503225
2024-07-16,DTA,711.21,843566
2024-07-17,DTA,721.44,530100
2024-07-18,DTA,716.43,295363
2024-07-19,DTA,706.73,335739
2024-07-22,DTA,721.77,479426
2024-07-23,DTA,721.79,341125
2024-07-24,DTA,722.05,506454
2024-07-25,DTA,714.18,551946
2024-07-26,DTA,704.65,384384
2024-07-29,DTA,722.61,183239
2024-07-30,DTA,734.5,436194
2024-07-31,DTA,725.5,659680
2024-08-01,DTA,718.1,522043
2024-08-02,DTA,720.95,827709
2024-08-05,DTA,717.13,603642
2024-08-06,DTA,709.47,363864
2024-08-07,DTA,702.17,354967
2024-08-08,DTA,700.66,397900
2024-08-09,DTA,686.62,378703
2024-08-12,DTA,679.0,479714
2024-08-13,DTA,690.74,279709
2024-08-14,DTA,680.15,330653
2024-08-15,DTA,679.82,391033
2024-08-16,DTA,683.16,446078
2024-08-19,DTA,694.31,607944
2024-08-20,DTA,681.46,369391
2024-08-21,DTA,673.34,188758
2024-08-22,DTA,673.21,658831
2024-08-23,DTA,683.65,398578
2024-08-26,DTA,690.79,404832
2024-08-27,DTA,708.26,602475
2024-08-28,DTA,702.09,687103
2024-08-29,DTA,694.8,523123
2024-08-30,DTA,688.36,446814
2024-09-02,DTA,681.8,400781
2024-09-03,DTA,673.17,293388
2024-09-04,DTA,677.92,490761
2024-09-05,DTA,661.17,276614
2024-09-06,DTA,673.83,435781
2024-09-09,DTA,672.79,946544
2024-09-10,DTA,677.38,251444
2024-09-11,DTA,664.16,523655
2024-09-12,DTA,656.75,377952
2024-09-13,DTA,651.3,326309
2024-09-16,DTA,646.78,364829
2024-09-17,DTA,642.02,462370
2024-09-18,DTA,642.4,1116610
2024-09-19,DTA,637.44,614956
2024-09-20,DTA,644.32,567828
2024-09-23,DTA,652.59,359056
2024-09-24,DTA,670.57,289766
2024-09-25,DTA,673.41,329209
2024-09-26,DTA,671.97,728334
2024-09-27,DTA,673.6,360740
2024-09-30,DTA,678.47,488488
2024-10-01,DTA,671.85,450917
2024-10-02,DTA,681.0,469832
2024-10-03,DTA,688.95,424587
2024-10-04,DTA,672.4,542733
2024-10-07,DTA,692.35,330160
2024-10-08,DTA,696.03,571358
2024-10-09,DTA,687.25,995729
2024-10-10,DTA,677.97,449962
2024-10-11,DTA,680.91,389255
2024-10-14,DTA,673.2,417482
2024-10-15,DTA,664.63,601324
2024-10-16,DTA,661.23,274927
2024-10-17,DTA,666.81,724806
2024-10-18,DTA,663.99,464575
2024-10-21,DTA,656.26,514366
2024-10-22,DTA,672.3,427360
2024-10-23,DTA,677.9,444559
2024-10-24,DTA,669.81,309487
2024-10-25,DTA,672.57,309093
2024-10-28,DTA,674.57,269609
2024-10-29,DTA,675.11,251850
2024-10-30,DTA,676.14,726180
2024-10-31,DTA,675.1,417400
2024-11-01,DTA,680.37,516484
