fecha,categoria,region,unidades_vendidas,precio_promedio,ingresos
2023-11-02,Accesorios,Bajío,23,42.6,979.8
2023-11-03,Accesorios,Bajío,21,42.42,890.82
2023-11-04,Accesorios,Bajío,32,47.46,1518.72
2023-11-05,Accesorios,Bajío,46,45.64,2099.44
2023-11-06,Accesorios,Bajío,36,46.09,1659.24
2023-11-07,Accesorios,Bajío,41,44.44,1822.04
2023-11-08,Accesorios,Bajío,30,46.24,1387.2
2023-11-09,Accesorios,Bajío,22,43.42,955.24
2023-11-10,Accesorios,Bajío,22,46.02,1012.44
2023-11-11,Accesorios,Bajío,30,42.56,1276.8
2023-11-12,Accesorios,Bajío,31,47.33,1467.23
2023-11-13,Accesorios,Bajío,37,47.13,1743.81
2023-11-14,Accesorios,Bajío,34,44.3,1506.2
2023-11-15,Accesorios,Bajío,52,43.94,2284.88
2023-11-16,Accesorios,Bajío,56,46.31,2593.36
2023-11-17,Accesorios,Bajío,33,42.8,1412.4
2023-11-18,Accesorios,Bajío,52,43.57,2265.64
2023-11-19,Accesorios,Bajío,71,47.6,3379.6
2023-11-20,Accesorios,Bajío,68,44.4,3019.2
2023-11-21,Accesorios,Bajío,47,45.58,2142.26
2023-11-22,Accesorios,Bajío,63,42.01,2646.63
2023-11-23,Accesorios,Bajío,50,46.16,2308.0
2023-11-24,Accesorios,Bajío,62,48.45,3003.9
2023-11-25,Accesorios,Bajío,52,45.61,2371.72
2023-11-26,Accesorios,Bajío,68,47.82,3251.76
2023-11-27,Accesorios,Bajío,64,43.49,2783.36
2023-11-28,Accesorios,Bajío,72,49.94,3595.68
2023-11-29,Accesorios,Bajío,58,44.82,2599.56
2023-11-30,Accesorios,Bajío,50,42.84,2142.0
2023-12-01,Accesorios,Bajío,47,41.3,1941.1
2023-12-02,Accesorios,Bajío,54,46.54,2513.16
2023-12-03,Accesorios,Bajío,66,47.62,3142.92
2023-12-04,Accesorios,Bajío,61,41.06,2504.66
2023-12-05,Accesorios,Bajío,60,46.21,2772.6
2023-12-06,Accesorios,Bajío,54,44.48,2401.92
2023-12-07,Accesorios,Bajío,46,47.41,2180.86
2023-12-08,Accesorios,Bajío,36,43.33,1559.88
2023-12-09,Accesorios,Bajío,49,46.54,2280.46
2023-12-10,Accesorios,Bajío,77,49.33,3798.41
2023-12-11,Accesorios,Bajío,104,43.78,4553.12
2023-12-12,Accesorios,Bajío,61,43.0,2623.0
2023-12-13,Accesorios,Bajío,56,49.33,2762.48
2023-12-14,Accesorios,Bajío,43,45.23,1944.89
2023-12-15,Accesorios,Bajío,45,44.61,2007.45
2023-12-16,Accesorios,Bajío,66,43.52,2872.32
2023-12-17,Accesorios,Bajío,69,47.68,3289.92
2023-12-18,Accesorios,Bajío,70,44.52,3116.4
2023-12-19,Accesorios,Bajío,64,44.6,2854.4
2023-12-20,Accesorios,Bajío,58,43.86,2543.88
2023-12-21,Accesorios,Bajío,53,45.11,2390.83
2023-12-22,Accesorios,Bajío,48,45.79,2197.92
2023-12-23,Accesorios,Bajío,55,47.79,2628.45
2023-12-24,Accesorios,Bajío,67,42.36,2838.12
2023-12-25,Accesorios,Bajío,64,44.07,2820.48
2023-12-26,Accesorios,Bajío,55,49.0,2695.0
2023-12-27,Accesorios,Bajío,33,45.24,1492.92
2023-12-28,Accesorios,Bajío,28,46.43,1300.04
2023-12-29,Accesorios,Bajío,36,44.28,1594.08
2023-12-30,Accesorios,Bajío,36,44.34,1596.24
2023-12-31,Accesorios,Bajío,37,46.92,1736.04
2024-01-01,Accesorios,Bajío,48,44.32,2127.36
2024-01-02,Accesorios,Bajío,48,46.54,2233.92
2024-01-03,Accesorios,Bajío,36,47.38,1705.68
2024-01-04,Accesorios,Bajío,38,41.59,1580.42
2024-01-05,Accesorios,Bajío,38,45.17,1716.46
2024-01-06,Accesorios,Bajío,39,44.86,1749.54
2024-01-07,Accesorios,Bajío,51,46.25,2358.75
2024-01-08,Accesorios,Bajío,59,47.73,2816.07
2024-01-09,Accesorios,Bajío,44,43.96,1934.24
2024-01-10,Accesorios,Bajío,47,47.13,2215.11
2024-01-11,Accesorios,Bajío,43,47.04,2022.72
2024-01-12,Accesorios,Bajío,31,45.35,1405.85
2024-01-13,Accesorios,Bajío,47,45.62,2144.14
2024-01-14,Accesorios,Bajío,44,44.56,1960.64
2024-01-15,Accesorios,Bajío,42,43.17,1813.14
2024-01-16,Accesorios,Bajío,49,46.64,2285.36
2024-01-17,Accesorios,Bajío,57,45.69,2604.33
2024-01-18,Accesorios,Bajío,35,45.66,1598.1
2024-01-19,Accesorios,Bajío,43,47.82,2056.26
2024-01-20,Accesorios,Bajío,32,43.62,1395.84
2024-01-21,Accesorios,Bajío,66,44.4,2930.4
2024-01-22,Accesorios,Bajío,45,39.63,1783.35
2024-01-23,Accesorios,Bajío,54,46.07,2487.78
2024-01-24,Accesorios,Bajío,42,42.77,1796.34
2024-01-25,Accesorios,Bajío,32,45.38,1452.16
2024-01-26,Accesorios,Bajío,28,41.41,1159.48
2024-01-27,Accesorios,Bajío,41,45.33,1858.53
2024-01-28,Accesorios,Bajío,53,45.51,2412.03
2024-01-29,Accesorios,Bajío,52,44.67,2322.84
2024-01-30,Accesorios,Bajío,51,44.48,2268.48
2024-01-31,Accesorios,Bajío,49,43.61,2136.89
2024-02-01,Accesorios,Bajío,51,48.24,2460.24
2024-02-02,Accesorios,Bajío,40,42.8,1712.0
2024-02-03,Accesorios,Bajío,43,48.89,2102.27
2024-02-04,Accesorios,Bajío,49,44.41,2176.09
2024-02-05,Accesorios,Bajío,64,48.36,3095.04
2024-02-06,Accesorios,Bajío,56,45.23,2532.88
2024-02-07,Accesorios,Bajío,46,46.86,2155.56
2024-02-08,Accesorios,Bajío,31,42.46,1316.26
2024-02-09,Accesorios,Bajío,28,41.18,1153.04
2024-02-10,Accesorios,Bajío,43,48.02,2064.86
2024-02-11,Accesorios,Bajío,61,48.43,2954.23
2024-02-12,Accesorios,Bajío,58,43.3,2511.4
2024-02-13,Accesorios,Bajío,48,49.03,2353.44
2024-02-14,Accesorios,Bajío,56,40.69,2278.64
2024-02-15,Accesorios,Bajío,34,44.97,1528.98
2024-02-16,Accesorios,Bajío,43,43.71,1879.53
2024-02-17,Accesorios,Bajío,53,44.72,2370.16
2024-02-18,Accesorios,Bajío,52,47.9,2490.8
2024-02-19,Accesorios,Bajío,51,41.19,2100.69
2024-02-20,Accesorios,Bajío,43,45.53,1957.79
2024-02-21,Accesorios,Bajío,41,41.44,1699.04
2024-02-22,Accesorios,Bajío,33,43.11,1422.63
2024-02-23,Accesorios,Bajío,39,46.02,1794.78
2024-02-24,Accesorios,Bajío,51,45.06,2298.06
2024-02-25,Accesorios,Bajío,58,45.4,2633.2
2024-02-26,Accesorios,Bajío,67,42.0,2814.0
2024-02-27,Accesorios,Bajío,39,47.69,1859.91
2024-02-28,Accesorios,Bajío,41,43.23,1772.43
2024-02-29,Accesorios,Bajío,46,47.16,2169.36
2024-03-01,Accesorios,Bajío,42,44.71,1877.82
2024-03-02,Accesorios,Bajío,53,47.07,2494.71
2024-03-03,Accesorios,Bajío,39,49.06,1913.34
2024-03-04,Accesorios,Bajío,45,44.65,2009.25
2024-03-05,Accesorios,Bajío,44,49.34,2170.96
2024-03-06,Accesorios,Bajío,44,46.5,2046.0
2024-03-07,Accesorios,Bajío,36,45.62,1642.32
2024-03-08,Accesorios,Bajío,37,42.35,1566.95
2024-03-09,Accesorios,Bajío,51,43.85,2236.35
2024-03-10,Accesorios,Bajío,58,45.85,2659.3
2024-03-11,Accesorios,Bajío,58,44.35,2572.3
2024-03-12,Accesorios,Bajío,50,45.89,2294.5
2024-03-13,Accesorios,Bajío,39,45.77,1785.03
2024-03-14,Accesorios,Bajío,39,42.52,1658.28
2024-03-15,Accesorios,Bajío,33,43.88,1448.04
2024-03-16,Accesorios,Bajío,49,48.04,2353.96
2024-03-17,Accesorios,Bajío,44,43.87,1930.28
2024-03-18,Accesorios,Bajío,57,42.14,2401.98
2024-03-19,Accesorios,Bajío,52,43.1,2241.2
2024-03-20,Accesorios,Bajío,44,46.77,2057.88
2024-03-21,Accesorios,Bajío,47,43.84,2060.48
2024-03-22,Accesorios,Bajío,41,41.95,1719.95
2024-03-23,Accesorios,Bajío,38,44.2,1679.6
2024-03-24,Accesorios,Bajío,55,46.28,2545.4
2024-03-25,Accesorios,Bajío,53,43.3,2294.9
2024-03-26,Accesorios,Bajío,55,46.09,2534.95
2024-03-27,Accesorios,Bajío,37,45.74,1692.38
2024-03-28,Accesorios,Bajío,41,45.44,1863.04
2024-03-29,Accesorios,Bajío,35,42.96,1503.6
2024-03-30,Accesorios,Bajío,43,42.39,1822.77
2024-03-31,Accesorios,Bajío,46,47.55,2187.3
2024-04-01,Accesorios,Bajío,45,46.51,2092.95
2024-04-02,Accesorios,Bajío,39,45.75,1784.25
2024-04-03,Accesorios,Bajío,50,45.81,2290.5
2024-04-04,Accesorios,Bajío,37,46.63,1725.31
2024-04-05,Accesorios,Bajío,26,43.72,1136.72
2024-04-06,Accesorios,Bajío,42,47.19,1981.98
2024-04-07,Accesorios,Bajío,47,44.33,2083.51
2024-04-08,Accesorios,Bajío,42,44.53,1870.26
2024-04-09,Accesorios,Bajío,43,48.59,2089.37
2024-04-10,Accesorios,Bajío,42,46.47,1951.74
2024-04-11,Accesorios,Bajío,31,43.48,1347.88
2024-04-12,Accesorios,Bajío,35,46.17,1615.95
2024-04-13,Accesorios,Bajío,47,44.21,2077.87
2024-04-14,Accesorios,Bajío,43,45.01,1935.43
2024-04-15,Accesorios,Bajío,56,45.65,2556.4
2024-04-16,Accesorios,Bajío,40,41.24,1649.6
2024-04-17,Accesorios,Bajío,45,43.99,1979.55
2024-04-18,Accesorios,Bajío,28,44.25,1239.0
2024-04-19,Accesorios,Bajío,31,45.35,1405.85
2024-04-20,Accesorios,Bajío,41,41.88,1717.08
2024-04-21,Accesorios,Bajío,39,41.51,1618.89
2024-04-22,Accesorios,Bajío,56,45.35,2539.6
2024-04-23,Accesorios,Bajío,45,47.64,2143.8
2024-04-24,Accesorios,Bajío,38,45.64,1734.32
2024-04-25,Accesorios,Bajío,42,50.76,2131.92
2024-04-26,Accesorios,Bajío,26,44.63,1160.38
2024-04-27,Accesorios,Bajío,50,44.79,2239.5
2024-04-28,Accesorios,Bajío,40,43.31,1732.4
2024-04-29,Accesorios,Bajío,46,48.14,2214.44
2024-04-30,Accesorios,Bajío,38,43.38,1648.44
2024-05-01,Accesorios,Bajío,43,45.22,1944.46
2024-05-02,Accesorios,Bajío,33,39.77,1312.41
2024-05-03,Accesorios,Bajío,28,48.01,1344.28
2024-05-04,Accesorios,Bajío,43,46.77,2011.11
2024-05-05,Accesorios,Bajío,38,44.53,1692.14
2024-05-06,Accesorios,Bajío,51,44.62,2275.62
2024-05-07,Accesorios,Bajío,39,45.7,1782.3
2024-05-08,Accesorios,Bajío,27,49.62,1339.74
2024-05-09,Accesorios,Bajío,41,43.97,1802.77
2024-05-10,Accesorios,Bajío,34,45.79,1556.86
2024-05-11,Accesorios,Bajío,35,42.14,1474.9
2024-05-12,Accesorios,Bajío,44,47.22,2077.68
2024-05-13,Accesorios,Bajío,38,47.74,1814.12
2024-05-14,Accesorios,Bajío,36,43.07,1550.52
2024-05-15,Accesorios,Bajío,44,44.29,1948.76
2024-05-16,Accesorios,Bajío,29,47.93,1389.97
2024-05-17,Accesorios,Bajío,38,45.51,1729.38
2024-05-18,Accesorios,Bajío,44,41.7,1834.8
2024-05-19,Accesorios,Bajío,49,47.48,2326.52
2024-05-20,Accesorios,Bajío,45,44.17,1987.65
2024-05-21,Accesorios,Bajío,32,42.56,1361.92
2024-05-22,Accesorios,Bajío,32,46.57,1490.24
2024-05-23,Accesorios,Bajío,27,50.19,1355.13
2024-05-24,Accesorios,Bajío,28,45.26,1267.28
2024-05-25,Accesorios,Bajío,44,44.59,1961.96
2024-05-26,Accesorios,Bajío,48,41.35,1984.8
2024-05-27,Accesorios,Bajío,43,42.01,1806.43
2024-05-28,Accesorios,Bajío,44,40.24,1770.56
2024-05-29,Accesorios,Bajío,33,43.01,1419.33
2024-05-30,Accesorios,Bajío,22,43.22,950.84
2024-05-31,Accesorios,Bajío,25,43.12,1078.0
2024-06-01,Accesorios,Bajío,44,44.4,1953.6
2024-06-02,Accesorios,Bajío,34,44.86,1525.24
2024-06-03,Accesorios,Bajío,36,42.53,1531.08
2024-06-04,Accesorios,Bajío,35,44.72,1565.2
2024-06-05,Accesorios,Bajío,29,46.39,1345.31
2024-06-06,Accesorios,Bajío,26,47.27,1229.02
2024-06-07,Accesorios,Bajío,35,46.02,1610.7
2024-06-08,Accesorios,Bajío,30,48.05,1441.5
2024-06-09,Accesorios,Bajío,26,41.64,1082.64
2024-06-10,Accesorios,Bajío,36,38.31,1379.16
2024-06-11,Accesorios,Bajío,31,46.2,1432.2
2024-06-12,Accesorios,Bajío,25,48.5,1212.5
2024-06-13,Accesorios,Bajío,26,41.6,1081.6
2024-06-14,Accesorios,Bajío,23,44.43,1021.89
2024-06-15,Accesorios,Bajío,26,43.96,1142.96
2024-06-16,Accesorios,Bajío,33,48.81,1610.73
2024-06-17,Accesorios,Bajío,35,46.12,1614.2
2024-06-18,Accesorios,Bajío,28,44.6,1248.8
2024-06-19,Accesorios,Bajío,30,47.51,1425.3
2024-06-20,Accesorios,Bajío,25,45.4,1135.0
2024-06-21,Accesorios,Bajío,22,43.23,951.06
2024-06-22,Accesorios,Bajío,31,47.56,1474.36
2024-06-23,Accesorios,Bajío,30,41.53,1245.9
2024-06-24,Accesorios,Bajío,39,44.4,1731.6
2024-06-25,Accesorios,Bajío,27,44.24,1194.48
2024-06-26,Accesorios,Bajío,24,50.45,1210.8
2024-06-27,Accesorios,Bajío,21,41.39,869.19
2024-06-28,Accesorios,Bajío,26,42.61,1107.86
2024-06-29,Accesorios,Bajío,29,46.9,1360.1
2024-06-30,Accesorios,Bajío,28,43.18,1209.04
2024-07-01,Accesorios,Bajío,34,45.72,1554.48
2024-07-02,Accesorios,Bajío,27,44.33,1196.91
2024-07-03,Accesorios,Bajío,25,43.34,1083.5
2024-07-04,Accesorios,Bajío,21,45.26,950.46
2024-07-05,Accesorios,Bajío,22,46.33,1019.26
2024-07-06,Accesorios,Bajío,32,43.01,1376.32
2024-07-07,Accesorios,Bajío,36,42.27,1521.72
2024-07-08,Accesorios,Bajío,26,44.32,1152.32
2024-07-09,Accesorios,Bajío,39,43.69,1703.91
2024-07-10,Accesorios,Bajío,28,46.26,1295.28
2024-07-11,Accesorios,Bajío,24,45.26,1086.24
2024-07-12,Accesorios,Bajío,19,45.82,870.58
2024-07-13,Accesorios,Bajío,23,44.88,1032.24
2024-07-14,Accesorios,Bajío,33,43.65,1440.45
2024-07-15,Accesorios,Bajío,36,48.36,1740.96
2024-07-16,Accesorios,Bajío,26,45.61,1185.86
2024-07-17,Accesorios,Bajío,18,41.35,744.3
2024-07-18,Accesorios,Bajío,26,45.94,1194.44
2024-07-19,Accesorios,Bajío,24,41.85,1004.4
2024-07-20,Accesorios,Bajío,29,45.88,1330.52
2024-07-21,Accesorios,Bajío,28,48.0,1344.0
2024-07-22,Accesorios,Bajío,30,45.36,1360.8
2024-07-23,Accesorios,Bajío,30,49.84,1495.2
2024-07-24,Accesorios,Bajío,25,41.88,1047.0
2024-07-25,Accesorios,Bajío,19,46.92,891.48
2024-07-26,Accesorios,Bajío,24,44.32,1063.68
2024-07-27,Accesorios,Bajío,26,42.58,1107.08
2024-07-28,Accesorios,Bajío,25,48.46,1211.5
2024-07-29,Accesorios,Bajío,32,44.48,1423.36
2024-07-30,Accesorios,Bajío,23,45.02,1035.46
2024-07-31,Accesorios,Bajío,29,44.92,1302.68
2024-08-01,Accesorios,Bajío,16,50.77,812.32
2024-08-02,Accesorios,Bajío,20,46.58,931.6
2024-08-03,Accesorios,Bajío,21,47.64,1000.44
2024-08-04,Accesorios,Bajío,32,43.08,1378.56
2024-08-05,Accesorios,Bajío,28,42.88,1200.64
2024-08-06,Accesorios,Bajío,24,43.39,1041.36
2024-08-07,Accesorios,Bajío,21,44.05,925.05
2024-08-08,Accesorios,Bajío,20,42.64,852.8
2024-08-09,Accesorios,Bajío,24,44.31,1063.44
2024-08-10,Accesorios,Bajío,29,47.85,1387.65
2024-08-11,Accesorios,Bajío,29,45.15,1309.35
2024-08-12,Accesorios,Bajío,31,40.61,1258.91
2024-08-13,Accesorios,Bajío,20,48.23,964.6
2024-08-14,Accesorios,Bajío,25,41.43,1035.75
2024-08-15,Accesorios,Bajío,20,47.72,954.4
2024-08-16,Accesorios,Bajío,24,44.79,1074.96
2024-08-17,Accesorios,Bajío,23,50.93,1171.39
2024-08-18,Accesorios,Bajío,23,48.79,1122.17
2024-08-19,Accesorios,Bajío,24,46.48,1115.52
2024-08-20,Accesorios,Bajío,28,44.91,1257.48
2024-08-21,Accesorios,Bajío,25,48.34,1208.5
2024-08-22,Accesorios,Bajío,23,45.32,1042.36
2024-08-23,Accesorios,Bajío,26,46.28,1203.28
2024-08-24,Accesorios,Bajío,25,45.43,1135.75
2024-08-25,Accesorios,Bajío,28,43.47,1217.16
2024-08-26,Accesorios,Bajío,30,45.79,1373.7
2024-08-27,Accesorios,Bajío,28,43.22,1210.16
2024-08-28,Accesorios,Bajío,23,46.7,1074.1
2024-08-29,Accesorios,Bajío,18,45.0,810.0
2024-08-30,Accesorios,Bajío,22,43.78,963.16
2024-08-31,Accesorios,Bajío,24,43.47,1043.28
2024-09-01,Accesorios,Bajío,27,48.86,1319.22
2024-09-02,Accesorios,Bajío,38,42.54,1616.52
2024-09-03,Accesorios,Bajío,32,45.71,1462.72
2024-09-04,Accesorios,Bajío,34,42.35,1439.9
2024-09-05,Accesorios,Bajío,22,46.0,1012.0
2024-09-06,Accesorios,Bajío,25,44.25,1106.25
2024-09-07,Accesorios,Bajío,26,45.19,1174.94
2024-09-08,Accesorios,Bajío,33,44.05,1453.65
2024-09-09,Accesorios,Bajío,33,40.31,1330.23
2024-09-10,Accesorios,Bajío,36,45.79,1648.44
2024-09-11,Accesorios,Bajío,25,45.62,1140.5
2024-09-12,Accesorios,Bajío,18,42.59,766.62
2024-09-13,Accesorios,Bajío,23,45.14,1038.22
2024-09-14,Accesorios,Bajío,26,45.64,1186.64
2024-09-15,Accesorios,Bajío,36,45.87,1651.32
2024-09-16,Accesorios,Bajío,34,45.14,1534.76
2024-09-17,Accesorios,Bajío,32,43.4,1388.8
2024-09-18,Accesorios,Bajío,24,46.78,1122.72
2024-09-19,Accesorios,Bajío,24,45.75,1098.0
2024-09-20,Accesorios,Bajío,27,40.63,1097.01
2024-09-21,Accesorios,Bajío,28,43.98,1231.44
2024-09-22,Accesorios,Bajío,29,46.47,1347.63
2024-09-23,Accesorios,Bajío,33,48.84,1611.72
2024-09-24,Accesorios,Bajío,31,45.47,1409.57
2024-09-25,Accesorios,Bajío,24,42.11,1010.64
2024-09-26,Accesorios,Bajío,24,41.22,989.28
2024-09-27,Accesorios,Bajío,23,45.18,1039.14
2024-09-28,Accesorios,Bajío,26,44.62,1160.12
2024-09-29,Accesorios,Bajío,27,45.82,1237.14
2024-09-30,Accesorios,Bajío,35,42.5,1487.5
2024-10-01,Accesorios,Bajío,31,45.51,1410.81
2024-10-02,Accesorios,Bajío,27,44.8,1209.6
2024-10-03,Accesorios,Bajío,22,42.88,943.36
2024-10-04,Accesorios,Bajío,20,48.57,971.4
2024-10-05,Accesorios,Bajío,27,46.94,1267.38
2024-10-06,Accesorios,Bajío,37,44.7,1653.9
2024-10-07,Accesorios,Bajío,40,41.97,1678.8
2024-10-08,Accesorios,Bajío,35,46.1,1613.5
2024-10-09,Accesorios,Bajío,25,43.46,1086.5
2024-10-10,Accesorios,Bajío,29,46.49,1348.21
2024-10-11,Accesorios,Bajío,22,45.92,1010.24
2024-10-12,Accesorios,Bajío,23,42.69,981.87
2024-10-13,Accesorios,Bajío,29,44.93,1302.97
2024-10-14,Accesorios,Bajío,32,47.19,1510.08
2024-10-15,Accesorios,Bajío,36,41.46,1492.56
2024-10-16,Accesorios,Bajío,29,45.76,1327.04
2024-10-17,Accesorios,Bajío,35,48.76,1706.6
2024-10-18,Accesorios,Bajío,24,42.55,1021.2
2024-10-19,Accesorios,Bajío,41,41.08,1684.28
2024-10-20,Accesorios,Bajío,34,51.08,1736.72
2024-10-21,Accesorios,Bajío,40,39.77,1590.8
2024-10-22,Accesorios,Bajío,34,44.82,1523.88
2024-10-23,Accesorios,Bajío,27,47.68,1287.36
2024-10-24,Accesorios,Bajío,30,48.03,1440.9
2024-10-25,Accesorios,Bajío,27,45.67,1233.09
2024-10-26,Accesorios,Bajío,28,48.38,1354.64
2024-10-27,Accesorios,Bajío,41,44.48,1823.68
2024-10-28,Accesorios,Bajío,38,43.94,1669.72
2024-10-29,Accesorios,Bajío,29,45.31,1313.99
2024-10-30,Accesorios,Bajío,34,45.91,1560.94
2024-10-31,Accesorios,Bajío,30,46.02,1380.6
2024-11-01,Accesorios,Bajío,28,42.85,1199.8
2024-11-02,Accesorios,Bajío,37,45.2,1672.4
2024-11-03,Accesorios,Bajío,40,42.62,1704.8
2024-11-04,Accesorios,Bajío,50,44.63,2231.5
2024-11-05,Accesorios,Bajío,44,46.33,2038.52
2024-11-06,Accesorios,Bajío,22,46.21,1016.62
2024-11-07,Accesorios,Bajío,24,49.4,1185.6
2024-11-08,Accesorios,Bajío,28,43.84,1227.52
2024-11-09,Accesorios,Bajío,37,47.37,1752.69
2024-11-10,Accesorios,Bajío,48,49.54,2377.92
2024-11-11,Accesorios,Bajío,43,50.2,2158.6
2024-11-12,Accesorios,Bajío,41,47.37,1942.17
2024-11-13,Accesorios,Bajío,32,41.86,1339.52
2024-11-14,Accesorios,Bajío,38,42.77,1625.26
2024-11-15,Accesorios,Bajío,54,43.05,2324.7
2024-11-16,Accesorios,Bajío,75,45.31,3398.25
2024-11-17,Accesorios,Bajío,80,49.31,3944.8
2024-11-18,Accesorios,Bajío,59,44.68,2636.12
2024-11-19,Accesorios,Bajío,90,43.29,3896.1
2024-11-20,Accesorios,Bajío,74,47.77,3534.98
2024-11-21,Accesorios,Bajío,63,43.92,2766.96
2024-11-22,Accesorios,Bajío,45,47.3,2128.5
2024-11-23,Accesorios,Bajío,64,44.19,2828.16
2024-11-24,Accesorios,Bajío,85,47.05,3999.25
2024-11-25,Accesorios,Bajío,103,45.61,4697.83
2024-11-26,Accesorios,Bajío,82,44.34,3635.88
2024-11-27,Accesorios,Bajío,67,41.79,2799.93
2024-11-28,Accesorios,Bajío,68,45.11,3067.48
2024-11-29,Accesorios,Bajío,74,42.13,3117.62
2024-11-30,Accesorios,Bajío,68,45.84,3117.12
2024-12-01,Accesorios,Bajío,71,47.12,3345.52
2024-12-02,Accesorios,Bajío,83,46.28,3841.24
2024-12-03,Accesorios,Bajío,74,44.9,3322.6
2024-12-04,Accesorios,Bajío,50,44.87,2243.5
2024-12-05,Accesorios,Bajío,51,46.63,2378.13
2024-12-06,Accesorios,Bajío,61,43.63,2661.43
2024-12-07,Accesorios,Bajío,60,45.43,2725.8
2024-12-08,Accesorios,Bajío,68,41.89,2848.52
2024-12-09,Accesorios,Bajío,66,43.35,2861.1
2024-12-10,Accesorios,Bajío,74,45.57,3372.18
2024-12-11,Accesorios,Bajío,60,41.99,2519.4
2024-12-12,Accesorios,Bajío,63,45.45,2863.35
2024-12-13,Accesorios,Bajío,45,46.46,2090.7
2024-12-14,Accesorios,Bajío,65,43.42,2822.3
2024-12-15,Accesorios,Bajío,78,45.76,3569.28
2024-12-16,Accesorios,Bajío,85,41.95,3565.75
2024-12-17,Accesorios,Bajío,69,46.02,3175.38
2024-12-18,Accesorios,Bajío,74,43.96,3253.04
2024-12-19,Accesorios,Bajío,55,42.82,2355.1
2024-12-20,Accesorios,Bajío,69,44.18,3048.42
2024-12-21,Accesorios,Bajío,50,42.32,2116.0
2024-12-22,Accesorios,Bajío,72,46.72,3363.84
2024-12-23,Accesorios,Bajío,93,45.28,4211.04
2024-12-24,Accesorios,Bajío,83,47.33,3928.39
2024-12-25,Accesorios,Bajío,39,40.93,1596.27
2024-12-26,Accesorios,Bajío,54,47.01,2538.54
2024-12-27,Accesorios,Bajío,52,41.32,2148.64
2024-12-28,Accesorios,Bajío,46,44.87,2064.02
2024-12-29,Accesorios,Bajío,61,50.39,3073.79
2024-12-30,Accesorios,Bajío,58,41.41,2401.78
2023-01-01,Gaming,Norte,24,576.07,13825.68
2023-01-02,Gaming,Norte,22,669.47,14728.34
2023-01-03,Gaming,Norte,20,621.42,12428.4
2023-01-04,Gaming,Norte,24,621.25,14910.0
2023-01-05,Gaming,Norte,22,698.16,15359.52
2023-01-06,Gaming,Norte,17,608.73,10348.41
2023-01-07,Gaming,Norte,33,599.23,19774.59
2023-01-08,Gaming,Norte,28,599.64,16789.92
2023-01-09,Gaming,Norte,27,599.58,16188.66
2023-01-10,Gaming,Norte,29,624.09,18098.61
2023-01-11,Gaming,Norte,22,644.44,14177.68
2023-01-12,Gaming,Norte,22,636.65,14006.3
2023-01-13,Gaming,Norte,27,675.59,18240.93
2023-01-14,Gaming,Norte,28,661.82,18530.96
2023-01-15,Gaming,Norte,30,654.38,19631.4
2023-01-16,Gaming,Norte,27,658.59,17781.93
2023-01-17,Gaming,Norte,25,666.51,16662.75
2023-01-18,Gaming,Norte,19,642.55,12208.45
2023-01-19,Gaming,Norte,20,699.79,13995.8
2023-01-20,Gaming,Norte,25,626.06,15651.5
2023-01-21,Gaming,Norte,28,628.6,17600.8
2023-01-22,Gaming,Norte,33,618.83,20421.39
2023-01-23,Gaming,Norte,35,620.46,21716.1
2023-01-24,Gaming,Norte,25,608.14,15203.5
2023-01-25,Gaming,Norte,23,609.49,14018.27
2023-01-26,Gaming,Norte,27,641.11,17309.97
2023-01-27,Gaming,Norte,17,640.34,10885.78
2023-01-28,Gaming,Norte,25,631.06,15776.5
2023-01-29,Gaming,Norte,30,620.16,18604.8
2023-01-30,Gaming,Norte,33,689.69,22759.77
2023-01-31,Gaming,Norte,18,696.84,12543.12
2023-02-01,Gaming,Norte,26,670.27,17427.02
2023-02-02,Gaming,Norte,21,657.52,13807.92
2023-02-03,Gaming,Norte,32,696.93,22301.76
2023-02-04,Gaming,Norte,33,657.95,21712.35
2023-02-05,Gaming,Norte,29,603.23,17493.67
2023-02-06,Gaming,Norte,31,615.92,19093.52
2023-02-07,Gaming,Norte,38,650.76,24728.88
2023-02-08,Gaming,Norte,29,669.48,19414.92
2023-02-09,Gaming,Norte,27,691.16,18661.32
2023-02-10,Gaming,Norte,17,690.35,11735.95
2023-02-11,Gaming,Norte,28,678.07,18985.96
2023-02-12,Gaming,Norte,27,681.98,18413.46
2023-02-13,Gaming,Norte,30,638.02,19140.6
2023-02-14,Gaming,Norte,29,636.45,18457.05
2023-02-15,Gaming,Norte,22,634.35,13955.7
2023-02-16,Gaming,Norte,32,651.33,20842.56
2023-02-17,Gaming,Norte,24,674.42,16186.08
2023-02-18,Gaming,Norte,18,753.44,13561.92
2023-02-19,Gaming,Norte,30,635.94,19078.2
2023-02-20,Gaming,Norte,40,628.89,25155.6
2023-02-21,Gaming,Norte,34,670.97,22812.98
2023-02-22,Gaming,Norte,22,635.89,13989.58
2023-02-23,Gaming,Norte,19,692.1,13149.9
2023-02-24,Gaming,Norte,18,696.77,12541.86
2023-02-25,Gaming,Norte,29,711.54,20634.66
2023-02-26,Gaming,Norte,31,665.49,20630.19
2023-02-27,Gaming,Norte,34,701.77,23860.18
2023-02-28,Gaming,Norte,26,608.71,15826.46
2023-03-01,Gaming,Norte,26,693.09,18020.34
2023-03-02,Gaming,Norte,21,676.89,14214.69
